井名	顶深	沉积微相
Z165-35	1922	1
Z165-35	1927.40 	2
Z165-35	1928	1
Z165-35	1932.4	1
Z165-35	1933.9	2
Z165-35	1935.5	1
Z165-35	1938.30 	2
Z165-35	1945.9	1
Z165-35	1949.8	1
Z165-35	1953.4	2
Z165-35	1953.9	1
Z165-35	1955.40 	2
Z165-36	1855.9	1
Z165-36	1857.4	2
Z165-36	1857.9	1
Z165-36	1875.70 	2
Z165-36	1875.7	2
Z165-36	1880	1
Z165-36	1887.5	2
Z165-36	1888.00 	1
Z165-36	1891.41 	1
Z165-36	1898.3	2
Z165-36	1900.8	1
Z165-36	1905.90 	2
Z165-37	1813	1
Z165-37	1818.4	1
Z165-37	1819.8	2
Z165-37	1820.3	1
Z165-37	1822.3	2
Z165-37	1822.8	1
Z165-37	1826.7	2
Z165-37	1827.5	1
Z165-37	1829.80 	2
Z165-37	1832.6	1
Z165-37	1836.5	1
Z165-37	1842	1
Z165-37	1843.90 	2
Z165-37	1845.5	1
Z165-37	1847.60 	2
Z165-38	1759	1
Z165-38	1763.6	1
Z165-38	1765.7	2
Z165-38	1766.3	1
Z165-38	1769.2	2
Z165-38	1769.6	1
Z165-38	1771.60 	2
Z165-38	1776.479482	2
Z165-38	1779.4	1
Z165-38	1784	2
Z165-38	1784.6	1
Z165-38	1790.90 	2
Z165-38	1791.9	1
Z165-38	1795.5	2
Z165-38	1800.4	1
Z165-38	1801.70 	2
Z165-43	1882	2
Z165-43	1889.8	1
Z165-43	1891.1	2
Z165-43	1891.5	1
Z165-43	1893.1	2
Z165-43	1901.4	1
Z165-43	1905.40 	2
Z165-43	1905.40 	2
Z165-43	1917.4	1
Z165-43	1919.40 	2
Z166-32	1848.3	1
Z166-32	1854.7	1
Z166-32	1856.7	1
Z166-32	1863.7	1
Z166-32	1864.60 	2
Z166-32	1868.37 	2
Z166-32	1879.1	1
Z166-32	1881	1
Z166-32	1882.6	2
Z166-32	1883.1	1
Z166-32	1884.6	1
Z166-32	1885.70 	2
Z166-33	1872.9	1
Z166-33	1876	1
Z166-33	1884.5	2
Z166-33	1885	1
Z166-33	1887.3	1
Z166-33	1888.80 	2
Z166-33	1892.3	1
Z166-33	1896.1	2
Z166-33	1902.40 	1
Z166-33	1907.00 	1
Z166-33	1912.9	2
Z166-33	1913.6	1
Z166-33	1915	2
Z166-33	1915.9	1
Z166-33	1917.70 	2
Z166-34	1895	2
Z166-34	1902	1
Z166-34	1906	1
Z166-34	1908.8	2
Z166-34	1909.3	1
Z166-34	1912.8	1
Z166-34	1917.30 	2
Z166-34	1926.342059	2
Z166-34	1937.6	1
Z166-34	1939.5	1
Z166-34	1943.00 	2
Z166-34	1947	1
Z166-34	1955	1
Z166-34	1958	1
Z166-34	1961.3	1
Z166-34	1966.20 	2
Z166-35	1805.4	1
Z166-35	1807.8	2
Z166-35	1809	1
Z166-35	1811.6	2
Z166-35	1812.4	1
Z166-35	1818.9	2
Z166-35	1819.2	1
Z166-35	1826.50 	2
Z166-35	1826.5	2
Z166-35	1834.4	1
Z166-35	1837.70 	2
Z166-35	1837.9	1
Z166-35	1844.9	1
Z166-35	1845.80 	2
Z166-36	1845.6	1
Z166-36	1850.7	1
Z166-36	1852.5	2
Z166-36	1853	1
Z166-36	1860.5	2
Z166-36	1861	1
Z166-36	1867.50 	2
Z166-36	1868.5	1
Z166-36	1874.1	2
Z166-36	1874.5	1
Z166-36	1875.8	2
Z166-36	1876.30 	1
Z166-36	1880.72 	1
Z166-36	1885.1	1
Z166-36	1890.50 	2
Z166-37	1780.9	1
Z166-37	1787.8	2
Z166-37	1792.3	1
Z166-37	1794.9	1
Z166-37	1800.80 	2
Z166-37	1800.8	1
Z166-37	1805.4	1
Z166-37	1807.8	1
Z166-37	1809.8	1
Z166-37	1814.30 	2
Z166-37	1814.3	1
Z166-37	1817.1	1
Z166-37	1818.9	1
Z166-37	1820.00 	2
Z167-33	1897.6	1
Z167-33	1900.5	1
Z167-33	1902	2
Z167-33	1902.8	1
Z167-33	1904.3	2
Z167-33	1905	1
Z167-33	1907.5	1
Z167-33	1909.5	1
Z167-33	1911.8	2
Z167-33	1912.5	1
Z167-33	1914.80 	2
Z167-33	1917.9	1
Z167-33	1920.5	1
Z167-33	1922.4	2
Z167-33	1925.3	1
Z167-33	1926.80 	2
Z167-33	1932.8	1
Z167-33	1934.8	2
Z167-33	1935.4	1
Z167-33	1936.9	2
Z167-33	1939.4	1
Z167-33	1945.2	2
Z167-33	1946.9	1
Z167-33	1950	1
Z167-33	1953.10 	2
Z167-34	1884	1
Z167-34	1892.3	1
Z167-34	1899.4	2
Z167-34	1899.8	1
Z167-34	1902.8	2
Z167-34	1903.5	1
Z167-34	1904.60 	2
Z167-34	1906.63 	2
Z167-34	1925.8	1
Z167-34	1928.3	1
Z167-34	1934.4	2
Z167-34	1934.8	1
Z167-34	1937.8	2
Z167-34	1938.3	1
Z167-34	1942.8	2
Z167-34	1943.3	1
Z167-34	1944.90 	2
Z167-37	1847	2
Z167-37	1851.5	1
Z167-37	1853.6	2
Z167-37	1856.8	1
Z167-37	1858.20 	2
Z167-37	1861.4	1
Z167-37	1864	1
Z167-37	1870.6	2
Z167-37	1871.5	1
Z167-37	1874.1	2
Z167-37	1874.9	1
Z167-37	1882.80 	2
Z167-37	1883.6	1
Z167-37	1892	1
Z167-37	1894.60 	2
Z167-39	1893.00 	2
Z167-39	1908.80 	2
Z167-39	1921.3	1
Z167-39	1925.1	2
Z167-39	1926.1	1
Z167-39	1928.1	1
Z167-39	1930.3	1
Z167-39	1931.60 	2
Z167-45	1820	2
Z167-45	1835.8	1
Z167-45	1837.4	1
Z167-45	1839.00 	2
Z167-45	1841.944954	2
Z167-45	1854.8	1
Z167-45	1856.10 	2
Z167-45	1857.21 	2
Z168-30	1857	1
Z168-30	1861.4	2
Z168-30	1861.9	1
Z168-30	1865.5	2
Z168-30	1866.1	1
Z168-30	1868.2	2
Z168-30	1868.8	1
Z168-30	1877.1	2
Z168-30	1877.4	1
Z168-30	1879.70 	2
Z168-30	1879.74 	2
Z168-30	1888.8	1
Z168-30	1890.6	2
Z168-30	1890.8	1
Z168-30	1895.30 	2
Z168-31	1865	1
Z168-31	1870.5	1
Z168-31	1878.5	2
Z168-31	1879.1	1
Z168-31	1881.00 	2
Z168-31	1881	1
Z168-31	1882.9	2
Z168-31	1897	1
Z168-31	1898.30 	2
Z168-31	1899.4	1
Z168-31	1910.4	2
Z168-31	1911	1
Z168-31	1912.80 	2
Z168-32	1858.4	1
Z168-32	1860.4	2
Z168-32	1862.8	1
Z168-32	1870.4	2
Z168-32	1871.6	1
Z168-32	1873.50 	2
Z168-32	1874.82 	2
Z168-32	1890.8	1
Z168-32	1892.1	1
Z168-32	1901.4	2
Z168-32	1902	1
Z168-32	1909.5	1
Z168-32	1911.10 	2
Z168-33	1853	2
Z168-33	1856	1
Z168-33	1860.6	1
Z168-33	1871.00 	2
Z168-33	1874.1	1
Z168-33	1879	2
Z168-33	1886	1
Z168-33	1888	1
Z168-33	1890.60 	2
Z168-33	1892	1
Z168-33	1894	2
Z168-33	1894.4	1
Z168-33	1907	1
Z168-33	1911.60 	2
Z168-34	1842	2
Z168-34	1848.8	1
Z168-34	1850.6	2
Z168-34	1851.3	1
Z168-34	1858.70 	2
Z168-34	1868.3	1
Z168-34	1870.4	2
Z168-34	1870.6	1
Z168-34	1879.4	2
Z168-34	1881	1
Z168-34	1886.60 	2
Z168-34	1888.488565	2
Z168-34	1891	1
Z168-34	1895.5	1
Z168-34	1897.60 	2
Z168-35	1894.9	1
Z168-35	1897.8	1
Z168-35	1904.10 	2
Z168-35	1909.6	1
Z168-35	1912	2
Z168-35	1912.8	1
Z168-35	1921.8	1
Z168-35	1924.10 	2
Z168-35	1925.81 	2
Z168-36	1789.9	1
Z168-36	1791.5	2
Z168-36	1793.8	1
Z168-36	1795.6	2
Z168-36	1801.8	1
Z168-36	1803.1	2
Z168-36	1804.00 	1
Z168-36	1808.08 	1
Z168-36	1812.6	1
Z168-36	1815.60 	2
Z168-36	1821.3	1
Z168-36	1822.80 	2
Z169-30	1856	1
Z169-30	1860	1
Z169-30	1863.3	1
Z169-30	1865.4	1
Z169-30	1868.9	2
Z169-30	1869.5	1
Z169-30	1872.9	1
Z169-30	1874.9	1
Z169-30	1877.40 	2
Z169-30	1880.597127	2
Z169-30	1884.3	1
Z169-30	1891.10 	2
Z169-30	1891.6	1
Z169-30	1892.9	1
Z169-30	1896.2	2
Z169-30	1896.9	1
Z169-30	1899.8	2
Z169-30	1900.8	1
Z169-30	1902.70 	2
Z169-31	1800.8	1
Z169-31	1802.9	1
Z169-31	1808.3	2
Z169-31	1808.8	1
Z169-31	1814	1
Z169-31	1817.30 	2
Z169-31	1819.090909	2
Z169-31	1829.1	1
Z169-31	1830.6	1
Z169-31	1834.30 	2
Z169-31	1834.8	1
Z169-31	1840.8	2
Z169-31	1841.5	1
Z169-31	1845.9	2
Z169-31	1846.8	1
Z169-31	1850.1	1
Z169-31	1852.4	2
Z169-31	1853.5	1
Z169-31	1856.00 	2
Z169-32	1816	2
Z169-32	1818	1
Z169-32	1821.5	2
Z169-32	1822.1	1
Z169-32	1824	2
Z169-32	1824.4	1
Z169-32	1825.9	2
Z169-32	1826.3	1
Z169-32	1827.4	2
Z169-32	1828.8	1
Z169-32	1831.80 	2
Z169-32	1837.613326	2
Z169-32	1840.9	1
Z169-32	1844.5	2
Z169-32	1845.1	1
Z169-32	1846.00 	2
Z169-32	1853.947284	2
Z169-32	1857.3	1
Z169-32	1868.90 	2
Z169-33	1863	2
Z169-33	1867	1
Z169-33	1869.5	1
Z169-33	1873	2
Z169-33	1875.8	1
Z169-33	1880.3	1
Z169-33	1882.40 	2
Z169-33	1884.606678	2
Z169-33	1892.9	1
Z169-33	1897.70 	2
Z169-33	1898.9	1
Z169-33	1901.7	2
Z169-33	1902	1
Z169-33	1904.00 	2
Z169-34	1926.2	1
Z169-34	1929.2	2
Z169-34	1929.8	1
Z169-34	1933.3	2
Z169-34	1934.1	1
Z169-34	1936	2
Z169-34	1941.70 	1
Z169-34	1947.13 	1
Z169-34	1955.5	2
Z169-34	1955.9	1
Z169-34	1956.80 	2
Z169-34	1960.03 	2
Z169-35	1850	2
Z169-35	1854.4	1
Z169-35	1856.3	1
Z169-35	1865.9	1
Z169-35	1869.1	2
Z169-35	1870.30 	1
Z169-35	1872.88 	1
Z169-35	1879.40 	2
Z169-35	1879.4	1
Z169-35	1881.60 	2
Z169-36	1822	1
Z169-36	1827.3	2
Z169-36	1830	1
Z169-36	1831.5	2
Z169-36	1836.90 	1
Z169-36	1840.27 	1
Z169-36	1845.9	1
Z169-36	1847.40 	2
Z169-36	1853.4	1
Z169-36	1856.9	1
Z169-36	1858.90 	2
Z169-37	1862.00 	2
Z169-37	1876.9	1
Z169-37	1882.80 	2
Z169-37	1890.9	1
Z169-37	1892.7	2
Z169-37	1893.2	1
Z169-37	1895	2
Z169-37	1896.4	1
Z169-37	1900.30 	2
Z170-30	1841	1
Z170-30	1845.8	1
Z170-30	1848.6	2
Z170-30	1849.3	1
Z170-30	1852.8	1
Z170-30	1855.7	1
Z170-30	1858.70 	2
Z170-30	1858.7	2
Z170-30	1867.4	1
Z170-30	1869.80 	2
Z170-30	1872.8	1
Z170-30	1875.6	2
Z170-30	1876.1	1
Z170-30	1884	1
Z170-30	1885.40 	2
Z170-31	1823.8	1
Z170-31	1830.6	2
Z170-31	1831.3	1
Z170-31	1837.6	2
Z170-31	1838.1	1
Z170-31	1839.10 	2
Z170-31	1843.743316	2
Z170-31	1848	1
Z170-31	1849.5	2
Z170-31	1851.6	1
Z170-31	1853.6	2
Z170-31	1854.1	1
Z170-31	1860.00 	2
Z170-31	1860	1
Z170-31	1861.9	1
Z170-31	1867.4	2
Z170-31	1867.9	1
Z170-31	1873.9	1
Z170-31	1878.70 	2
Z170-32	1852	2
Z170-32	1857.8	1
Z170-32	1860.7	1
Z170-32	1868.6	2
Z170-32	1869	1
Z170-32	1873.60 	2
Z170-32	1877.531959	2
Z170-32	1889	1
Z170-32	1891	1
Z170-32	1894.5	2
Z170-32	1898.6	1
Z170-32	1900.90 	2
Z170-32	1901.554639	2
Z170-32	1907.3	1
Z170-32	1909.3	1
Z170-32	1911.90 	2
Z170-34	1913.50 	2
Z170-34	1927.9	1
Z170-34	1936.8	2
Z170-34	1937.5	1
Z170-34	1940.9	2
Z170-34	1941.6	1
Z170-34	1945.90 	2
Z170-34	1947.614607	2
Z170-34	1954.8	1
Z170-34	1955.90 	2
Z170-35	1868	2
Z170-35	1872	1
Z170-35	1873.9	2
Z170-35	1879.6	1
Z170-35	1880.90 	2
Z170-35	1881.8	1
Z170-35	1884.1	1
Z170-35	1891.2	2
Z170-35	1892	1
Z170-35	1895.8	1
Z170-35	1897.70 	2
Z170-35	1898.929705	2
Z170-35	1901.5	1
Z170-35	1905.5	1
Z170-35	1906.8	2
Z170-35	1908.8	1
Z170-35	1910.10 	2
Z171-30	1882	2
Z171-30	1885.1	1
Z171-30	1892.7	1
Z171-30	1900.7	1
Z171-30	1901.80 	2
Z171-30	1908.377473	2
Z171-30	1910.6	1
Z171-30	1912.9	2
Z171-30	1917.6	1
Z171-30	1920.00 	1
Z171-30	1927.86 	1
Z171-30	1930.1	2
Z171-30	1931.8	1
Z171-30	1935.3	1
Z171-30	1940.60 	2
Z171-311	1888	2
Z171-311	1892.4	1
Z171-311	1896.9	1
Z171-311	1905.8	1
Z171-311	1909.6	1
Z171-311	1913.10 	2
Z171-311	1920.939802	2
Z171-311	1930.8	1
Z171-311	1941.80 	2
Z171-311	1942.9	1
Z171-311	1947.8	1
Z171-311	1951.8	1
Z171-311	1955.80 	2
Z29	1814.9	1
Z29	1819.6	1
Z29	1829.5	1
Z29	1832.10 	2
Z29	1832.10 	2
Z29	1844.4	1
Z29	1846.4	2
Z29	1847.1	1
Z29	1853.6	2
Z29	1854.9	1
Z29	1856.9	2
Z29	1857.6	1
Z29	1859.00 	2
Z36	1719.8	1
Z36	1722.4	2
Z36	1724.5	1
Z36	1737.00 	1
Z36	1739.15 	1
Z36	1742.90 	2
Z36	1748.9	1
Z36	1750.8	2
Z36	1752.9	1
Z36	1754.9	2
Z36	1756.3	1
Z36	1758.30 	2
H38-61	1647.7	1
H38-61	1652.9	1
H38-61	1655.2	1
H38-61	1661.2	1
H38-61	1662.1	2
H38-61	1665.4	1
H38-61	1666.6	1
H38-61	1669.4	2
H38-61	1673.4	1
H38-61	1673.4	2
H38-61	1681.8	2
H39-60	1809.3	2
H39-60	1813.8	1
H39-60	1814.3	2
H39-60	1815.6	1
H39-60	1824.483761	1
H39-60	1827.7	1
H39-60	1831.6	1
H39-60	1833.4	1
H39-60	1835.1	2
H39-60	1835.9	1
H39-60	1836.6	2
H39-60	1838.6	1
H39-60	1847.8	2
H39-61	1813.8	2
H39-61	1817.2	1
H39-61	1818.9	2
H39-61	1825.3	1
H39-61	1825.8	2
H39-61	1828.2	1
H39-61	1828.9	2
H39-61	1831.2	1
H39-61	1833.1	2
H39-61	1836.9	1
H39-61	1836.9	2
H39-61	1838.3	1
H39-61	1841.9	2
H39-61	1843.9	1
H39-61	1848.4	2
H39-61	1851.4	1
H39-61	1856.8	2
H40-60	1777.2	2
H40-60	1783.4	1
H40-60	1784.3	2
H40-60	1792.569417	1
H40-60	1797.2	1
H40-60	1798.8	1
H40-60	1801.8	2
H40-60	1804.4	1
H40-60	1805.4	2
H40-60	1807.2	1
H40-60	1808.843689	2
H40-60	1817.8	2
H40-61	1863.8	2
H40-61	1865.7	1
H40-61	1866.4	2
H40-61	1868.8	1
H40-61	1869.9	2
H40-61	1874.5	1
H40-61	1875.8	1
H40-61	1882.3	2
H40-61	1884.1	1
H40-61	1885.270621	2
H40-61	1891.3	2
H40-61	1893.1	1
H40-61	1895.424087	2
H40-61	1903.1	2
H40-61	1904.2	1
H40-61	1905.8	2
H41-56	1801.6	1
H41-56	1801.9	2
H41-56	1809.9	1
H41-56	1810.4	2
H41-56	1811.2	1
H41-56	1811.8	2
H41-56	1819.4	1
H41-56	1819.8	2
H41-56	1827.1	1
H41-56	1831.649224	2
H41-56	1842.8	2
H41-57	1789.7	2
H41-57	1790.6	1
H41-57	1791.1	2
H41-57	1794	1
H41-57	1794.8	2
H41-57	1797.6	1
H41-57	1798.2	2
H41-57	1802.1	1
H41-57	1802.9	2
H41-57	1804.2	1
H41-57	1805.2	2
H41-57	1817.7	1
H41-57	1823.1	2
H41-57	1826.6	1
H41-57	1833.8	2
H41-58	1862.9	2
H41-58	1865.4	1
H41-58	1865.8	2
H41-58	1869.8	1
H41-58	1870.8	2
H41-58	1872.2	1
H41-58	1872.8	2
H41-58	1878.7	1
H41-58	1879.3	2
H41-58	1887.3	1
H41-58	1893.367315	2
H41-58	1904.8	2
H41-59	1786.2	2
H41-59	1792.7	1
H41-59	1794.1	1
H41-59	1798.8	1
H41-59	1799.6	2
H41-59	1806.273896	1
H41-59	1811.9	1
H41-59	1813.3	1
H41-59	1816.7	1
H41-59	1816.787004	2
H41-59	1827.8	2
H41-60	1818	1
H41-60	1818.7	2
H41-60	1821.1	1
H41-60	1821.4	2
H41-60	1827.3	1
H41-60	1827.7	2
H41-60	1831.6	1
H41-60	1831.8	2
H41-60	1834.1	1
H41-60	1834.4	2
H41-60	1838.8	1
H41-60	1839.7	2
H41-60	1840.6	1
H41-60	1843.1	2
H41-60	1849.2	1
H41-60	1850.832967	2
H41-60	1858.8	2
H41-60	1862.9	1
H41-60	1863.8	2
H42-53	1735.8	1
H42-53	1742.1	1
H42-53	1742.9	2
H42-53	1747.4	1
H42-53	1748.2	2
H42-53	1749.8	1
H42-53	1751.8	1
H42-53	1756.59782	2
H42-53	1762.4	2
H42-53	1763.8	1
H42-53	1767.969915	2
H42-53	1775.9	2
H42-53	1778	1
H42-53	1778.8	2
H42-54	1823.3	1
H42-54	1823.9	2
H42-54	1825.5	1
H42-54	1826.3	2
H42-54	1831.9	1
H42-54	1832.136323	2
H42-54	1845.3	2
H42-54	1847.9	1
H42-54	1848.8	2
H42-54	1852.4	1
H42-54	1860.8	2
H42-56	1817.8	2
H42-56	1820.1	1
H42-56	1820.6	2
H42-56	1823.2	1
H42-56	1823.4	2
H42-56	1825.9	1
H42-56	1826.9	2
H42-56	1831.73956	1
H42-56	1840	1
H42-56	1844	1
H42-56	1846.146154	2
H42-56	1853.1	2
H42-56	1854.4	1
H42-56	1859.3	2
H42-57	1837.9	2
H42-57	1839.2	1
H42-57	1840.1	2
H42-57	1847.9	1
H42-57	1848.7	2
H42-57	1852.6	1
H42-57	1854.3	2
H42-57	1857.3	1
H42-57	1858.7	2
H42-57	1864.3	1
H42-57	1865.4	2
H42-57	1867.8	1
H42-57	1874.8	2
H42-58	1805.8	2
H42-58	1812.1	1
H42-58	1813.4	2
H42-58	1815.4	1
H42-58	1823.4	1
H42-58	1824.7	1
H42-58	1827.305821	1
H42-58	1835.1	1
H42-58	1836.2	2
H42-58	1838.2	1
H42-58	1838.2	2
H42-58	1840.2	1
H42-58	1842.2	1
H42-58	1848.8	2
H42-59	1856.9	2
H42-59	1859.4	1
H42-59	1860.2	2
H42-59	1862.2	1
H42-59	1865.8	1
H42-59	1866.3	2
H42-59	1868.9	1
H42-59	1869.8	2
H42-59	1875.93934	1
H42-59	1880.3	1
H42-59	1880.9	2
H42-59	1885	1
H42-59	1885.9	2
H42-59	1886.9	1
H42-59	1895.8	2
H42-60	1755.8	1
H42-60	1758.4	1
H42-60	1759.9	2
H42-60	1764.4	1
H42-60	1764.8	2
H42-60	1767.8	1
H42-60	1767.8	2
H42-60	1769.8	1
H42-60	1771.8	1
H42-60	1778.8	2
H42-60	1782.9	1
H42-60	1782.9	2
H42-60	1788.8	2
H42-60	1792.7	1
H42-60	1792.8	2
H43-53	1786.7	2
H43-53	1797.8	1
H43-53	1798.6	2
H43-53	1799.2	1
H43-53	1803.909408	2
H43-53	1814.693791	2
H43-53	1824.8	2
H43-54	1809.7	1
H43-54	1810.7	2
H43-54	1813	1
H43-54	1813.4	2
H43-54	1819.3	1
H43-54	1819.7	2
H43-54	1824.3	1
H43-54	1832.079817	2
H43-54	1842.8	2
H43-56	1838.9	2
H43-56	1841.4	1
H43-56	1845.8	1
H43-56	1848.8	1
H43-56	1849.4	2
H43-56	1850.8	1
H43-56	1856.562295	1
H43-56	1861.4	1
H43-56	1862.6	2
H43-56	1863.6	1
H43-56	1864.6	2
H43-56	1873	1
H43-56	1873.3	2
H43-56	1875.7	1
H43-56	1876.7	2
H43-56	1878.3	1
H43-56	1879.9	2
H43-56	1880.8	1
H43-56	1881.4	2
H43-56	1882.7	1
H43-56	1884.8	2
H43-57	1800.5	2
H43-57	1802.4	1
H43-57	1805	2
H43-57	1808.9	1
H43-57	1809.9	2
H43-57	1815.5	1
H43-57	1816	2
H43-57	1821.368536	1
H43-57	1826	1
H43-57	1827.4	2
H43-57	1829.2	1
H43-57	1831.434149	2
H43-57	1834.7	2
H43-57	1838.8	1
H43-57	1841.8	2
H43-58	1829.9	2
H43-58	1833.8	1
H43-58	1835.6	1
H43-58	1836.1	2
H43-58	1839.1	1
H43-58	1839.6	2
H43-58	1845	1
H43-58	1846.1	2
H43-58	1848.4	1
H43-58	1849.4	2
H43-58	1851.8	1
H43-58	1853.4	1
H43-58	1856	1
H43-58	1858.8	1
H43-58	1860.298241	2
H43-58	1870.8	2
H43-59	1781.9	2
H43-59	1784.7	1
H43-59	1785.4	2
H43-59	1787.7	1
H43-59	1787.9	2
H43-59	1790.7	1
H43-59	1791.3	2
H43-59	1797.6	1
H43-59	1797.9	2
H43-59	1801.5	1
H43-59	1802.4	2
H43-59	1804.5	1
H43-59	1805.9	2
H43-59	1807.3	1
H43-59	1808.3	2
H43-59	1810.9	1
H43-59	1811.4	2
H43-59	1813.5	1
H43-59	1814.1	2
H43-59	1815.5	1
H43-59	1816.299334	2
H43-59	1826.8	2
H44-51	1769.4	2
H44-51	1772.3	1
H44-51	1773.1	2
H44-51	1774.6	1
H44-51	1777.1	1
H44-51	1786.113409	2
H44-51	1796.6	2
H44-51	1798.1	1
H44-51	1798.261828	2
H44-51	1808.8	2
H44-52	1765.3	2
H44-52	1766.4	1
H44-52	1767.3	2
H44-52	1771.3	1
H44-52	1773.5	2
H44-52	1776	1
H44-52	1777.5	1
H44-52	1781.06974	2
H44-52	1800.193813	2
H44-52	1802.4	2
H44-52	1805.4	1
H44-52	1806.7	2
H44-52	1811.2	1
H44-52	1814.8	2
H44-53	1829.8	2
H44-53	1841.8	1
H44-53	1844.2	1
H44-53	1850.548685	2
H44-53	1854.7	2
H44-53	1858.1	1
H44-53	1858.9	2
H44-53	1861.88869	1
H44-53	1867	1
H44-53	1868.3	1
H44-53	1872.8	2
H44-56	1792.1	2
H44-56	1797.8	1
H44-56	1799.1	2
H44-56	1800.7	1
H44-56	1803.1	2
H44-56	1805.2	1
H44-56	1806.172314	2
H44-56	1808.3	2
H44-56	1810.3	1
H44-56	1811.2	2
H44-56	1814.3	1
H44-56	1815.2	2
H44-56	1826.631016	1
H44-56	1828.7	1
H44-56	1829.6	2
H44-56	1834.8	1
H44-56	1835.8	2
H44-57	1819.8	2
H44-57	1821.6	1
H44-57	1839	1
H44-57	1839.6	2
H44-57	1844.819097	1
H44-57	1850.9	1
H44-57	1852.1	2
H44-57	1855.7	1
H44-57	1856.2	2
H44-57	1861.6	1
H44-57	1862.9	1
H44-57	1867.8	2
H44-58	1894.6	2
H44-58	1904.2	1
H44-58	1904.7	2
H44-58	1906.2	1
H44-58	1907	2
H44-58	1907.6	1
H44-58	1908.5	2
H44-58	1913.1	1
H44-58	1914.7	1
H44-58	1920.951468	2
H44-58	1930.8	2
H44-59	1794.9	2
H44-59	1800.1	1
H44-59	1814.021948	2
H44-59	1816.6	2
H44-59	1819.9	1
H44-59	1821.1	2
H44-59	1823.9	1
H44-59	1824.8	2
H44-59	1828.8	1
H44-59	1830.1	2
H44-59	1832.3	1
H44-59	1834.1	1
H44-59	1834.8	2
H45-48	1820.6	2
H45-48	1823	1
H45-48	1823.541866	2
H45-48	1833.6	2
H45-48	1835.9	1
H45-48	1836.036443	2
H45-48	1849.8	2
H45-52A	1809.8	1
H45-52A	1811.4	1
H45-52A	1812.4	2
H45-52A	1816.7	1
H45-52A	1817.6	2
H45-52A	1820.1	1
H45-52A	1825.3	2
H45-52A	1830.1	1
H45-52A	1830.1	2
H45-52A	1836.1	1
H45-52A	1840.309804	1
H45-52A	1842.6	1
H45-52A	1853.8	2
H45-53	1811.4	2
H45-53	1817.2	1
H45-53	1817.7	2
H45-53	1820	1
H45-53	1820.7	2
H45-53	1831.488002	1
H45-53	1836	1
H45-53	1837.6	2
H45-53	1838.6	1
H45-53	1840.1	2
H45-53	1841.6	1
H45-53	1842.745975	2
H45-53	1849.2	2
H45-53	1850.2	1
H45-53	1852.3	2
H45-53	1853.3	1
H45-53	1853.8	2
H45-54	1648.2	1
H45-54	1651.6	1
H45-54	1652.2	2
H45-54	1658.559804	1
H45-54	1663.7	1
H45-54	1664.8	2
H45-54	1667.1	1
H45-54	1668.2	1
H45-54	1671.2	2
H45-54	1674.3	1
H45-54	1677.8	1
H45-54	1682.8	2
H45-55	1810.6	1
H45-55	1811.6	2
H45-55	1813.1	1
H45-55	1813.4	2
H45-55	1816.8	1
H45-55	1822.6	1
H45-55	1823.2	2
H45-55	1825.3	1
H45-55	1828.224424	1
H45-55	1840.033567	1
H45-55	1847.8	1
H45-55	1850.2	1
H45-55	1851.8	2
H45-56	1794.7	2
H45-56	1800.8	1
H45-56	1801.4	2
H45-56	1804.2	1
H45-56	1810.8	1
H45-56	1810.8	2
H45-56	1821.8	1
H45-56	1822.4	2
H45-56	1826.4	1
H45-56	1826.4	2
H45-56	1830.7	1
H45-56	1835.8	2
H45-57	1836.1	2
H45-57	1838.5	1
H45-57	1838.9	2
H45-57	1840.9	1
H45-57	1841.5	2
H45-57	1847.8	1
H45-57	1851.7	1
H45-57	1852.5	2
H45-57	1857.9	1
H45-57	1858.5	2
H45-57	1860.6	1
H45-57	1862.270001	2
H45-57	1864.3	2
H45-57	1866.6	1
H45-57	1868.1	2
H45-57	1873	1
H45-57	1874.4	2
H45-57	1876.7	1
H45-57	1883.8	2
H46-50	1749.8	2
H46-50	1758.3	1
H46-50	1762.4	1
H46-50	1765.213567	2
H46-50	1778.1	2
H46-50	1779.4	1
H46-50	1780.2	2
H46-50	1781.3	1
H46-50	1782.1	2
H46-50	1783	1
H46-50	1784.3	2
H46-50	1786.1	1
H46-50	1788.2	1
H46-50	1788.9	2
H46-50	1792.8	1
H46-50	1793.8	2
H46-51	1759.6	1
H46-51	1762.4	1
H46-51	1765.4	1
H46-51	1766.3	2
H46-51	1776.4	1
H46-51	1776.9	2
H46-51	1779.445402	1
H46-51	1781.7	1
H46-51	1790.875364	2
H46-51	1801.8	2
H46-52	1607	2
H46-52	1610.6	1
H46-52	1611.6	2
H46-52	1616.1	1
H46-52	1621.7	2
H46-52	1629.2	1
H46-52	1629.7	2
H46-52	1632	1
H46-52	1638.1	1
H46-52	1639.079126	2
H46-52	1648.8	2
H46-53	1583.5	1
H46-53	1586.9	1
H46-53	1590.3	1
H46-53	1596.3	2
H46-53	1600.8	1
H46-53	1600.8	2
H46-53	1605.9	1
H46-53	1607.2	2
H46-53	1608.8	1
H46-53	1610.6	2
H46-53	1618.4	1
H46-53	1621.8	2
H46-54	1615.8	2
H46-54	1618.3	1
H46-54	1619.1	2
H46-54	1622.2	1
H46-54	1622.8	2
H46-54	1628.9	1
H46-54	1629.6	2
H46-54	1630.8	1
H46-54	1631.9	2
H46-54	1636.1	1
H46-54	1636.9	1
